Timestamp mS,Time this cycle,Link 0 active,Link 0 distance,Link 0 RX Power,Link 1 active,Link 1 distance,Link 1 RX Power,Link 2 active,Link 2 distance,Link 2 RX Power,Link 3 active,Link 3 distance,Link 3 RX Power,Link 4 active,Link 4 distance,Link 4 RX Power,Link 5 active,Link 5 distance,Link 5 RX Power
37101,483,1,7.06,-87.68,1,8.72,-93.64,1,16.59,-101.87,1,16.54,-105.94,1,24.73,-95.46,0,-999,-999
37689,588,1,8.00,-100.49,1,7.88,-80.50,1,15.59,-97.00,0,-999,-999,0,-999,-999,0,-999,-999
38077,388,1,8.47,-94.88,1,7.63,-75.71,1,15.32,-99.88,0,-999,-999,0,-999,-999,0,-999,-999
38620,543,1,8.82,-97.75,1,7.25,-77.56,1,14.85,-99.95,0,-999,-999,0,-999,-999,1,9.66,-91.43
39143,523,1,9.53,-100.05,1,6.57,-77.24,1,14.21,-94.03,0,-999,-999,0,-999,-999,1,9.67,-90.46
39806,663,1,10.12,-98.83,1,6.27,-74.29,1,13.70,-95.19,0,-999,-999,0,-999,-999,1,9.64,-90.96
40438,632,1,11.50,-100.78,1,5.45,-80.13,1,12.41,-94.98,0,-999,-999,0,-999,-999,1,9.67,-90.80
41649,1211,0,-999,-999,1,4.61,-75.46,1,11.28,-90.78,0,-999,-999,0,-999,-999,1,9.64,-90.48
42550,901,0,-999,-999,1,3.73,-82.82,1,10.14,-91.46,0,-999,-999,0,-999,-999,1,9.67,-90.94
43465,915,0,-999,-999,1,3.15,-76.00,1,9.10,-89.75,0,-999,-999,0,-999,-999,0,-999,-999
44350,885,0,-999,-999,1,2.52,-67.59,1,8.16,-82.49,0,-999,-999,0,-999,-999,0,-999,-999
45125,775,0,-999,-999,1,2.39,-63.65,1,7.07,-84.36,0,-999,-999,0,-999,-999,0,-999,-999
45900,775,0,-999,-999,1,2.71,-66.06,1,6.43,-80.31,0,-999,-999,0,-999,-999,0,-999,-999
46709,809,0,-999,-999,1,2.99,-65.52,1,6.37,-85.88,0,-999,-999,0,-999,-999,0,-999,-999
46928,219,0,-999,-999,1,2.50,-66.75,1,6.58,-91.94,0,-999,-999,0,-999,-999,0,-999,-999
47287,359,0,-999,-999,1,2.43,-67.44,1,6.64,-96.20,0,-999,-999,0,-999,-999,0,-999,-999
47617,330,0,-999,-999,1,2.53,-67.05,1,7.18,-104.57,0,-999,-999,0,-999,-999,0,-999,-999
47945,328,0,-999,-999,1,2.78,-72.42,1,6.91,-98.12,0,-999,-999,0,-999,-999,0,-999,-999
48165,220,0,-999,-999,1,3.02,-82.90,1,6.72,-92.01,0,-999,-999,0,-999,-999,0,-999,-999
48793,628,0,-999,-999,1,3.12,-72.73,1,6.45,-94.67,0,-999,-999,0,-999,-999,0,-999,-999
49013,220,0,-999,-999,1,3.08,-67.89,1,6.42,-93.46,0,-999,-999,0,-999,-999,0,-999,-999
49870,857,0,-999,-999,1,3.03,-69.13,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
50527,657,0,-999,-999,1,2.83,-66.47,1,6.20,-94.43,0,-999,-999,0,-999,-999,0,-999,-999
50856,329,0,-999,-999,1,2.78,-70.29,1,6.03,-99.28,0,-999,-999,0,-999,-999,0,-999,-999
51075,219,0,-999,-999,1,2.97,-69.38,1,5.78,-99.38,0,-999,-999,0,-999,-999,0,-999,-999
51652,577,1,19.25,-91.32,1,3.25,-70.05,1,5.51,-89.21,0,-999,-999,0,-999,-999,0,-999,-999
52428,776,0,-999,-999,1,3.47,-68.90,1,4.65,-79.74,0,-999,-999,0,-999,-999,0,-999,-999
53421,993,0,-999,-999,1,4.88,-97.83,1,3.91,-71.69,0,-999,-999,0,-999,-999,0,-999,-999
54693,1272,0,-999,-999,0,-999,-999,1,3.16,-73.28,0,-999,-999,0,-999,-999,0,-999,-999
55903,1210,1,23.45,-97.91,0,-999,-999,1,1.80,-70.58,0,-999,-999,0,-999,-999,0,-999,-999
56291,388,1,23.57,-97.87,1,7.76,-99.97,1,1.46,-68.02,0,-999,-999,0,-999,-999,0,-999,-999
57304,1013,1,24.54,-93.08,1,8.59,-99.67,1,1.02,-66.44,0,-999,-999,0,-999,-999,0,-999,-999
57800,496,1,25.09,-100.85,1,8.90,-102.43,1,1.36,-72.14,0,-999,-999,0,-999,-999,0,-999,-999
59267,1467,0,-999,-999,1,9.29,-98.40,1,2.35,-92.21,0,-999,-999,1,24.72,-95.39,1,9.67,-90.73
60573,1306,0,-999,-999,1,10.43,-98.85,1,3.36,-89.25,0,-999,-999,1,24.69,-95.54,1,9.64,-90.95
62098,1525,0,-999,-999,1,12.00,-92.42,1,4.81,-80.03,0,-999,-999,1,24.70,-95.12,1,9.64,-91.31
63575,1477,0,-999,-999,0,-999,-999,1,6.09,-85.89,0,-999,-999,1,24.69,-95.59,1,9.64,-90.85
64785,1210,0,-999,-999,0,-999,-999,1,7.43,-100.16,0,-999,-999,1,24.69,-95.66,1,9.66,-90.71
65696,911,0,-999,-999,0,-999,-999,1,7.59,-89.56,0,-999,-999,1,24.67,-95.66,1,9.66,-90.91
66474,778,0,-999,-999,1,15.68,-89.57,1,7.31,-79.06,0,-999,-999,1,24.68,-95.55,1,9.63,-90.69
67145,671,0,-999,-999,1,15.15,-88.96,1,6.88,-75.64,1,16.76,-100.27,1,24.70,-95.47,1,9.67,-89.70
67805,660,0,-999,-999,1,14.51,-91.02,1,6.37,-69.92,1,16.65,-100.57,1,24.72,-95.48,1,9.60,-91.04
68465,660,0,-999,-999,1,13.72,-93.45,1,5.70,-69.68,1,16.81,-100.30,1,24.67,-96.25,1,9.64,-91.15
69135,670,0,-999,-999,1,12.89,-88.49,1,5.02,-70.49,0,-999,-999,0,-999,-999,0,-999,-999
69355,220,0,-999,-999,1,12.49,-91.26,1,4.60,-67.30,0,-999,-999,0,-999,-999,0,-999,-999
69575,220,0,-999,-999,1,12.37,-87.36,1,4.26,-75.26,0,-999,-999,0,-999,-999,0,-999,-999
69795,220,0,-999,-999,1,12.24,-88.93,1,3.98,-71.97,0,-999,-999,0,-999,-999,0,-999,-999
70014,219,0,-999,-999,1,11.85,-92.06,1,3.86,-72.44,0,-999,-999,0,-999,-999,0,-999,-999
70234,220,0,-999,-999,1,11.63,-89.66,1,3.82,-72.42,0,-999,-999,0,-999,-999,0,-999,-999
70811,577,1,27.62,-99.71,1,11.20,-92.40,1,3.06,-67.69,0,-999,-999,0,-999,-999,0,-999,-999
71089,278,1,27.45,-90.47,1,11.24,-78.12,1,2.87,-71.10,0,-999,-999,0,-999,-999,0,-999,-999
71367,278,1,27.16,-96.36,1,10.80,-88.18,1,2.69,-81.75,0,-999,-999,0,-999,-999,0,-999,-999
71645,278,1,27.11,-97.82,1,10.60,-91.16,1,2.70,-95.39,0,-999,-999,0,-999,-999,0,-999,-999
72568,923,1,26.59,-100.89,1,10.38,-99.92,1,2.49,-84.55,1,16.67,-101.16,1,24.76,-96.11,1,9.60,-90.55
73162,594,1,25.49,-98.46,1,9.33,-90.14,1,2.09,-76.40,1,16.52,-100.53,0,-999,-999,1,9.67,-90.82
74343,1181,1,24.26,-94.77,1,8.62,-82.93,1,1.91,-90.88,0,-999,-999,0,-999,-999,1,9.67,-91.07
74757,414,1,23.78,-94.03,1,7.49,-79.74,1,2.20,-96.65,0,-999,-999,0,-999,-999,1,9.66,-90.21
75171,414,1,23.33,-93.94,1,7.12,-89.42,1,2.04,-86.07,0,-999,-999,0,-999,-999,1,9.68,-89.97
75694,523,1,22.91,-89.14,1,6.76,-84.98,1,2.52,-97.93,0,-999,-999,0,-999,-999,1,9.64,-90.86
76108,414,1,22.37,-90.17,1,6.18,-71.11,1,2.90,-93.35,0,-999,-999,0,-999,-999,1,9.67,-90.87
76522,414,1,21.88,-93.41,1,5.99,-77.93,1,2.99,-89.59,0,-999,-999,0,-999,-999,1,9.66,-88.98
77703,1181,1,21.06,-97.70,1,5.03,-74.21,1,3.95,-98.13,0,-999,-999,0,-999,-999,1,9.68,-93.54
77991,288,1,19.94,-94.73,1,4.48,-78.52,1,4.49,-99.49,0,-999,-999,0,-999,-999,0,-999,-999
78767,776,1,19.76,-97.32,1,4.11,-73.81,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
79044,277,1,18.82,-99.25,1,3.66,-77.90,1,5.48,-100.19,0,-999,-999,0,-999,-999,0,-999,-999
79322,278,1,18.56,-89.70,1,3.47,-75.19,1,6.33,-100.41,0,-999,-999,0,-999,-999,0,-999,-999
79600,278,1,18.46,-93.12,1,2.98,-68.48,1,6.11,-96.68,0,-999,-999,0,-999,-999,0,-999,-999
80511,911,1,18.27,-93.65,1,2.58,-67.71,1,6.65,-100.14,1,16.65,-100.60,0,-999,-999,0,-999,-999
81000,489,1,17.61,-96.19,1,2.30,-63.19,1,7.09,-98.45,0,-999,-999,0,-999,-999,0,-999,-999
82035,1035,1,16.67,-93.03,1,2.24,-63.71,1,7.91,-103.02,1,16.83,-100.56,0,-999,-999,0,-999,-999
82946,911,1,15.54,-90.84,1,1.97,-89.05,0,-999,-999,1,16.83,-100.50,0,-999,-999,0,-999,-999
84211,1265,1,14.59,-89.92,1,2.68,-75.22,0,-999,-999,1,16.83,-99.79,0,-999,-999,0,-999,-999
86546,2335,1,13.19,-80.60,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
88051,1505,1,10.68,-87.69,0,-999,-999,0,-999,-999,0,-999,-999,1,24.69,-96.67,0,-999,-999
88812,761,1,9.25,-92.41,0,-999,-999,0,-999,-999,0,-999,-999,1,24.72,-98.55,0,-999,-999
89573,761,1,8.56,-85.34,0,-999,-999,0,-999,-999,0,-999,-999,1,24.69,-96.71,0,-999,-999
90334,761,1,7.85,-73.69,0,-999,-999,0,-999,-999,0,-999,-999,1,24.72,-99.20,0,-999,-999
91095,761,1,7.00,-88.36,0,-999,-999,0,-999,-999,0,-999,-999,1,24.67,-100.03,0,-999,-999
91757,662,1,6.39,-71.87,0,-999,-999,0,-999,-999,0,-999,-999,1,24.71,-97.65,1,9.66,-91.01
92239,482,1,5.55,-80.45,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
92422,183,1,5.41,-75.55,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
92722,300,1,5.26,-71.69,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
92884,162,1,4.96,-74.17,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
93045,161,1,4.86,-80.80,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
93316,271,1,4.75,-76.43,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
93777,461,1,4.32,-75.49,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
93938,161,1,4.18,-66.81,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
94100,162,1,4.02,-66.73,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
94261,161,1,3.92,-68.69,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
94423,162,1,3.85,-80.58,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
94584,161,1,3.81,-75.83,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
95436,852,1,3.48,-78.97,0,-999,-999,0,-999,-999,0,-999,-999,1,24.66,-96.78,1,9.67,-91.19
95849,413,1,3.15,-80.64,0,-999,-999,0,-999,-999,0,-999,-999,1,24.70,-96.76,1,9.68,-90.86
96262,413,1,3.08,-71.08,0,-999,-999,0,-999,-999,0,-999,-999,1,24.73,-96.13,1,9.62,-90.81
96689,427,1,2.63,-80.26,0,-999,-999,0,-999,-999,0,-999,-999,1,24.70,-96.28,0,-999,-999
96976,287,1,2.56,-67.65,0,-999,-999,0,-999,-999,0,-999,-999,1,24.66,-96.60,0,-999,-999
97262,286,1,2.57,-68.67,0,-999,-999,0,-999,-999,0,-999,-999,1,24.71,-96.32,0,-999,-999
97850,588,1,2.36,-80.21,0,-999,-999,0,-999,-999,0,-999,-999,1,24.72,-96.37,0,-999,-999
98136,286,1,2.36,-72.71,0,-999,-999,0,-999,-999,0,-999,-999,1,24.73,-97.22,0,-999,-999
98423,287,1,2.70,-89.02,0,-999,-999,0,-999,-999,0,-999,-999,1,24.66,-96.40,0,-999,-999
98710,287,1,2.90,-86.35,0,-999,-999,0,-999,-999,0,-999,-999,1,24.73,-96.24,0,-999,-999
99012,302,1,3.06,-89.46,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
99174,162,1,3.37,-93.72,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
99744,570,1,3.64,-93.22,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
99905,161,1,3.79,-96.22,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
100067,162,1,3.98,-98.25,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
100228,161,1,4.01,-90.48,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
100390,162,1,4.27,-95.25,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
100551,161,1,4.16,-88.87,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
101449,898,1,5.31,-100.65,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
101610,161,1,5.26,-95.94,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
101911,301,1,5.29,-97.51,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
102182,271,1,5.73,-97.91,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
103198,1016,1,6.40,-101.70,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
103469,271,1,6.84,-97.55,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
104485,1016,1,7.95,-97.94,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
104646,161,1,7.89,-100.22,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
106263,1617,1,8.57,-95.16,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
106424,161,1,8.19,-94.60,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
106586,162,1,8.22,-92.69,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
106747,161,1,8.37,-93.33,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
107048,301,1,8.65,-94.86,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
107874,826,1,8.94,-97.70,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
109554,1680,1,10.21,-96.84,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
