Timestamp mS,Time this cycle,Link 0 active,Link 0 distance,Link 0 RX Power,Link 1 active,Link 1 distance,Link 1 RX Power,Link 2 active,Link 2 distance,Link 2 RX Power,Link 3 active,Link 3 distance,Link 3 RX Power,Link 4 active,Link 4 distance,Link 4 RX Power,Link 5 active,Link 5 distance,Link 5 RX Power
110199,279,1,0.73,-51.82,1,0.70,-53.49,1,0.91,-52.21,0,-999,-999,0,-999,-999,0,-999,-999
110479,280,1,0.72,-51.91,1,0.69,-53.17,1,0.91,-52.32,0,-999,-999,0,-999,-999,0,-999,-999
110758,279,1,0.68,-51.24,1,0.68,-53.86,1,0.89,-52.92,0,-999,-999,0,-999,-999,0,-999,-999
111177,419,1,0.68,-51.94,1,0.68,-51.86,1,0.92,-52.61,0,-999,-999,0,-999,-999,0,-999,-999
111792,615,1,0.60,-52.55,1,0.74,-53.61,1,0.96,-52.60,1,1.15,-53.53,1,0.87,-55.13,0,-999,-999
112215,423,1,0.68,-52.60,1,0.68,-52.83,1,0.95,-52.57,0,-999,-999,0,-999,-999,0,-999,-999
112603,388,1,0.72,-53.84,1,0.70,-53.33,1,0.90,-56.51,0,-999,-999,0,-999,-999,0,-999,-999
113327,724,1,0.60,-50.95,1,0.70,-53.66,1,0.87,-52.36,1,1.04,-53.52,1,0.80,-54.03,0,-999,-999
113607,280,1,0.72,-51.62,1,0.71,-53.55,1,0.95,-52.56,0,-999,-999,0,-999,-999,0,-999,-999
114083,476,1,0.65,-51.33,1,0.71,-52.48,1,0.91,-52.73,1,1.07,-53.72,1,0.85,-54.32,0,-999,-999
114363,280,1,0.71,-54.07,1,0.69,-52.89,1,0.91,-52.49,0,-999,-999,0,-999,-999,0,-999,-999
114839,476,1,0.66,-51.18,1,0.71,-51.95,1,0.88,-52.19,1,1.12,-53.68,1,0.85,-54.29,0,-999,-999
115315,476,1,0.64,-53.44,1,0.69,-53.47,1,0.92,-53.00,1,0.95,-53.96,1,0.87,-55.90,0,-999,-999
115901,586,1,0.61,-52.22,1,0.69,-52.86,1,0.87,-53.05,1,1.13,-54.36,1,0.85,-54.09,0,-999,-999
116319,418,1,0.67,-52.77,1,0.70,-52.42,1,0.90,-52.48,0,-999,-999,0,-999,-999,0,-999,-999
116598,279,1,0.76,-53.13,1,0.67,-53.27,1,0.93,-52.33,0,-999,-999,0,-999,-999,0,-999,-999
116988,390,1,0.64,-53.61,1,0.68,-53.04,1,0.89,-52.21,0,-999,-999,0,-999,-999,0,-999,-999
117758,770,0,-999,-999,1,0.68,-51.75,1,0.89,-51.96,0,-999,-999,0,-999,-999,0,-999,-999
118886,1128,1,0.70,-52.63,1,0.70,-52.78,1,0.91,-52.07,0,-999,-999,0,-999,-999,0,-999,-999
119165,279,1,0.62,-51.80,1,0.72,-53.16,1,0.93,-53.37,0,-999,-999,0,-999,-999,0,-999,-999
119572,407,1,0.72,-54.26,1,0.72,-52.69,1,0.89,-52.71,1,1.08,-54.86,0,-999,-999,0,-999,-999
119851,279,1,0.63,-52.20,1,0.72,-52.51,1,0.94,-53.03,0,-999,-999,0,-999,-999,0,-999,-999
120523,672,1,0.75,-52.18,1,0.73,-53.04,1,0.91,-52.36,1,1.03,-53.99,1,0.84,-55.22,0,-999,-999
121202,679,1,0.61,-51.47,1,0.71,-51.97,1,0.91,-52.14,1,1.01,-54.96,1,0.81,-55.35,0,-999,-999
121678,476,1,0.58,-51.78,1,0.72,-52.65,1,0.92,-52.86,1,1.09,-53.34,1,0.90,-55.14,0,-999,-999
122154,476,1,0.65,-53.19,1,0.73,-53.35,1,0.96,-52.71,1,1.02,-54.00,1,0.86,-55.03,0,-999,-999
122630,476,1,0.65,-51.16,1,0.68,-53.47,1,0.90,-55.47,1,1.05,-53.82,1,0.83,-55.32,0,-999,-999
123106,476,1,0.71,-51.59,1,0.75,-52.85,1,0.90,-53.61,1,0.97,-53.72,1,0.88,-54.10,0,-999,-999
123524,418,1,0.68,-53.30,1,0.69,-52.92,1,0.95,-53.32,0,-999,-999,0,-999,-999,0,-999,-999
123803,279,1,0.67,-53.42,1,0.72,-52.03,1,0.91,-52.52,0,-999,-999,0,-999,-999,0,-999,-999
124083,280,1,0.63,-53.13,1,0.73,-52.89,1,0.91,-52.56,0,-999,-999,0,-999,-999,0,-999,-999
124362,279,1,0.63,-53.65,1,0.74,-53.92,1,0.96,-53.11,0,-999,-999,0,-999,-999,0,-999,-999
124769,407,1,0.71,-53.11,1,0.70,-52.86,1,0.91,-52.52,1,1.12,-53.17,0,-999,-999,0,-999,-999
125680,911,1,0.66,-51.37,0,-999,-999,1,0.91,-52.96,0,-999,-999,0,-999,-999,0,-999,-999
126294,614,1,0.59,-53.35,1,0.68,-52.79,1,0.95,-53.11,1,1.00,-54.51,1,0.84,-53.34,0,-999,-999
126908,614,1,0.68,-52.49,1,0.71,-53.14,1,0.94,-52.68,1,1.09,-54.05,1,0.82,-55.13,0,-999,-999
127384,476,1,0.64,-52.37,1,0.69,-52.94,1,0.95,-52.46,1,1.22,-54.08,1,0.83,-55.15,0,-999,-999
127860,476,1,0.63,-52.48,1,0.70,-52.95,1,0.93,-52.40,1,0.99,-53.65,1,0.87,-55.19,0,-999,-999
128336,476,1,0.56,-51.83,1,0.69,-52.47,1,0.94,-52.78,1,1.12,-53.58,1,0.84,-53.86,0,-999,-999
128812,476,1,0.64,-52.71,1,0.73,-51.75,1,0.91,-52.79,1,0.97,-53.44,1,0.87,-53.66,0,-999,-999
129427,615,1,0.60,-52.04,1,0.73,-53.35,1,0.93,-53.50,1,0.94,-53.23,1,0.83,-54.36,0,-999,-999
130227,800,1,0.67,-53.18,1,0.73,-52.44,1,0.95,-52.72,0,-999,-999,0,-999,-999,0,-999,-999
130703,476,1,0.59,-52.81,1,0.74,-51.56,1,0.95,-53.85,1,0.97,-53.36,1,0.84,-54.91,0,-999,-999
131179,476,1,0.67,-53.70,1,0.72,-53.70,1,0.92,-52.93,1,0.95,-53.17,1,0.86,-54.36,0,-999,-999
131713,534,1,0.71,-54.08,1,0.70,-52.26,1,0.92,-52.93,1,0.97,-53.58,1,0.86,-54.15,0,-999,-999
132189,476,1,0.65,-52.62,1,0.68,-52.95,1,0.88,-52.74,1,0.96,-53.54,1,0.83,-54.72,0,-999,-999
132607,418,1,0.59,-52.32,1,0.69,-52.75,1,0.93,-53.60,0,-999,-999,0,-999,-999,0,-999,-999
132886,279,1,0.67,-52.29,1,0.74,-52.75,1,0.95,-53.26,0,-999,-999,0,-999,-999,0,-999,-999
133728,842,1,0.71,-52.27,1,0.67,-53.21,1,0.88,-52.95,0,-999,-999,0,-999,-999,0,-999,-999
134007,279,1,0.57,-52.21,1,0.68,-52.59,1,0.91,-52.72,0,-999,-999,0,-999,-999,0,-999,-999
134287,280,1,0.66,-53.53,1,0.72,-53.18,1,0.91,-52.61,0,-999,-999,0,-999,-999,0,-999,-999
134566,279,1,0.54,-52.87,1,0.73,-51.57,1,0.94,-53.55,0,-999,-999,0,-999,-999,0,-999,-999
135181,615,1,0.66,-51.91,1,0.73,-53.39,1,0.92,-59.71,1,0.88,-54.22,1,0.84,-54.78,0,-999,-999
135796,615,1,0.60,-52.19,1,0.71,-52.56,1,0.90,-52.98,1,1.11,-53.42,1,0.85,-54.34,0,-999,-999
136272,476,1,0.65,-53.33,1,0.70,-52.23,1,0.91,-52.94,1,0.98,-53.17,1,0.79,-54.42,0,-999,-999
136748,476,1,0.62,-53.90,1,0.72,-52.42,1,0.89,-53.22,1,1.01,-54.23,1,0.86,-54.70,0,-999,-999
137334,586,1,0.66,-51.89,1,0.69,-52.57,1,0.93,-52.71,1,1.10,-53.99,1,0.87,-54.77,0,-999,-999
137810,476,1,0.66,-52.83,1,0.69,-52.32,1,0.91,-52.91,1,0.94,-53.37,1,0.87,-54.16,0,-999,-999
138425,615,1,0.65,-51.93,1,0.70,-53.48,1,0.91,-53.13,1,1.19,-53.67,1,0.87,-54.26,0,-999,-999
139265,840,1,0.63,-53.57,1,0.70,-52.80,1,0.93,-52.98,1,1.07,-53.71,1,0.86,-54.53,0,-999,-999
139978,713,1,0.64,-52.21,1,0.73,-52.96,1,0.92,-53.39,1,0.96,-54.44,1,0.84,-55.17,1,0.52,-54.79
140258,280,1,0.70,-54.08,1,0.70,-51.69,1,0.91,-52.28,0,-999,-999,0,-999,-999,0,-999,-999
140971,713,1,0.60,-52.44,1,0.72,-52.57,1,0.90,-52.86,1,0.98,-53.46,1,0.85,-53.79,1,0.54,-54.53
141865,894,1,0.66,-53.04,1,0.70,-52.90,1,0.93,-53.16,1,1.07,-54.04,1,0.88,-54.71,1,0.54,-55.25
142528,663,1,0.62,-52.86,1,0.74,-53.24,1,0.93,-52.90,1,1.05,-54.01,1,0.83,-53.86,1,0.57,-55.06
143056,528,1,0.69,-53.62,1,0.75,-52.38,1,0.91,-54.31,0,-999,-999,0,-999,-999,0,-999,-999
143335,279,1,0.68,-52.47,1,0.70,-53.59,1,0.89,-52.82,0,-999,-999,0,-999,-999,0,-999,-999
143724,389,1,0.61,-52.34,1,0.71,-55.58,1,0.87,-53.64,0,-999,-999,0,-999,-999,0,-999,-999
144003,279,1,0.62,-52.36,1,0.72,-53.39,1,0.90,-52.59,0,-999,-999,0,-999,-999,0,-999,-999
144283,280,1,0.66,-51.96,1,0.71,-52.72,1,0.91,-52.33,0,-999,-999,0,-999,-999,0,-999,-999
144562,279,1,0.67,-52.24,1,0.79,-53.17,1,0.89,-52.75,0,-999,-999,0,-999,-999,0,-999,-999
145089,527,1,0.65,-53.05,1,0.69,-52.63,1,0.91,-52.28,0,-999,-999,0,-999,-999,0,-999,-999
145368,279,1,0.58,-52.64,1,0.72,-51.75,1,0.90,-53.81,0,-999,-999,0,-999,-999,0,-999,-999
145648,280,1,0.69,-52.95,1,0.71,-53.50,1,0.90,-52.53,0,-999,-999,0,-999,-999,0,-999,-999
146051,403,1,0.64,-52.31,1,0.76,-52.96,1,0.93,-52.48,0,-999,-999,0,-999,-999,0,-999,-999
146440,389,1,0.58,-51.92,1,0.71,-53.56,1,0.90,-53.20,0,-999,-999,0,-999,-999,0,-999,-999
146719,279,1,0.63,-54.03,1,0.70,-52.11,1,0.89,-52.79,0,-999,-999,0,-999,-999,0,-999,-999
147599,880,1,0.67,-52.08,1,0.74,-52.41,1,0.96,-52.91,1,0.94,-53.42,1,0.86,-54.84,1,0.54,-54.47
148019,420,1,0.71,-51.72,1,0.71,-52.94,1,0.87,-52.99,0,-999,-999,0,-999,-999,0,-999,-999
148633,614,1,0.61,-52.57,1,0.72,-53.11,1,0.95,-53.45,1,1.08,-54.23,1,0.85,-53.79,0,-999,-999
149109,476,1,0.65,-53.59,1,0.70,-51.83,1,0.94,-54.17,1,0.96,-53.53,1,0.83,-54.04,0,-999,-999
149695,586,1,0.63,-53.12,1,0.68,-52.80,1,0.95,-53.29,1,0.99,-53.09,1,0.84,-53.57,0,-999,-999
150171,476,1,0.60,-51.39,1,0.72,-53.74,1,0.98,-53.04,1,0.99,-53.91,1,0.87,-53.95,0,-999,-999
150647,476,1,0.64,-52.51,1,0.71,-53.56,1,0.88,-52.57,1,1.12,-53.32,1,0.86,-53.88,0,-999,-999
151065,418,1,0.68,-53.91,1,0.70,-53.03,1,0.91,-53.06,0,-999,-999,0,-999,-999,0,-999,-999
151344,279,1,0.69,-53.40,1,0.69,-52.99,1,0.91,-52.34,0,-999,-999,0,-999,-999,0,-999,-999
151624,280,1,0.62,-52.46,1,0.68,-51.75,1,0.91,-53.06,0,-999,-999,0,-999,-999,0,-999,-999
151903,279,1,0.66,-52.90,1,0.72,-52.16,1,0.89,-52.85,0,-999,-999,0,-999,-999,0,-999,-999
152182,279,1,0.72,-54.30,1,0.71,-52.10,1,0.91,-52.39,0,-999,-999,0,-999,-999,0,-999,-999
152462,280,1,0.70,-53.45,1,0.68,-53.21,1,0.87,-52.69,0,-999,-999,0,-999,-999,0,-999,-999
