Timestamp mS,Time this cycle,Link 0 active,Link 0 distance,Link 0 RX Power,Link 1 active,Link 1 distance,Link 1 RX Power,Link 2 active,Link 2 distance,Link 2 RX Power,Link 3 active,Link 3 distance,Link 3 RX Power,Link 4 active,Link 4 distance,Link 4 RX Power,Link 5 active,Link 5 distance,Link 5 RX Power
32687,1399,1,5.73,-76.17,0,-999,-999,1,49.99,-92.45,1,16.37,-98.64,1,48.19,-101.63,1,34.34,-103.33
33488,801,1,5.80,-79.63,0,-999,-999,1,49.58,-101.93,1,16.51,-99.15,1,48.13,-101.12,0,-999,-999
34969,1481,1,5.73,-86.88,0,-999,-999,0,-999,-999,1,16.56,-99.24,0,-999,-999,0,-999,-999
36508,1539,1,5.76,-82.18,0,-999,-999,0,-999,-999,1,16.37,-100.89,0,-999,-999,0,-999,-999
37097,589,1,5.78,-79.34,0,-999,-999,1,49.58,-100.94,1,16.50,-97.93,1,48.12,-99.69,1,34.37,-102.33
38476,1379,1,5.73,-76.67,0,-999,-999,1,49.52,-96.42,1,16.37,-97.85,1,48.09,-100.67,1,34.24,-103.60
39425,949,1,5.78,-78.32,0,-999,-999,1,49.46,-98.83,1,16.57,-94.53,1,47.99,-99.73,0,-999,-999
40015,590,1,5.59,-88.48,0,-999,-999,1,50.13,-100.32,1,16.60,-94.40,1,48.15,-99.22,1,34.25,-102.81
40545,530,1,5.70,-81.74,0,-999,-999,1,49.62,-93.56,1,16.54,-94.92,1,48.20,-100.51,1,34.34,-101.32
41475,930,1,5.71,-80.89,0,-999,-999,1,49.74,-96.18,1,16.62,-94.82,1,48.04,-100.75,1,34.39,-99.96
42005,530,1,5.72,-70.08,0,-999,-999,1,49.66,-99.11,1,16.62,-94.38,1,48.18,-102.66,1,34.30,-101.78
44002,1997,1,5.64,-81.92,0,-999,-999,1,49.69,-95.92,1,16.45,-98.66,0,-999,-999,1,34.25,-101.43
45061,1059,1,5.71,-81.59,0,-999,-999,1,49.69,-99.37,1,16.52,-98.74,0,-999,-999,1,34.18,-99.70
45591,530,1,5.57,-94.70,0,-999,-999,1,49.72,-96.39,1,16.49,-97.55,1,48.17,-101.37,1,34.32,-98.68
46181,590,1,5.54,-93.92,0,-999,-999,1,49.73,-98.07,1,16.46,-97.42,1,48.05,-101.38,1,34.34,-99.32
47000,819,1,5.66,-84.13,0,-999,-999,1,49.75,-97.22,1,16.54,-96.31,1,48.10,-100.38,1,34.39,-99.06
47530,530,1,5.64,-76.64,0,-999,-999,1,49.70,-102.12,1,16.53,-94.52,1,48.18,-100.57,1,34.32,-99.36
48909,1379,1,5.62,-83.36,0,-999,-999,1,49.72,-102.08,1,16.53,-95.07,1,48.18,-100.53,1,34.48,-97.88
50031,1122,1,5.50,-88.49,0,-999,-999,1,49.77,-99.64,1,16.52,-96.26,0,-999,-999,1,34.45,-96.86
50681,650,1,5.57,-80.22,0,-999,-999,1,49.75,-100.00,1,16.58,-93.92,1,48.10,-101.85,1,34.49,-97.06
51451,770,1,5.45,-90.66,0,-999,-999,1,49.70,-100.60,1,16.51,-93.76,1,48.10,-102.71,1,34.41,-97.91
52828,1377,1,5.61,-85.22,0,-999,-999,0,-999,-999,1,16.54,-95.26,1,48.09,-117.38,1,34.37,-98.24
54098,1270,1,5.87,-96.13,0,-999,-999,0,-999,-999,1,16.56,-95.50,0,-999,-999,1,34.39,-99.14
55824,1726,1,5.70,-94.48,1,15.18,-99.17,1,49.58,-97.14,1,16.52,-95.51,0,-999,-999,1,34.47,-98.38
57010,1186,1,5.78,-94.42,1,15.16,-98.24,1,49.56,-92.51,1,16.46,-99.22,0,-999,-999,1,34.34,-102.16
57959,949,1,5.77,-95.04,1,15.20,-102.23,1,49.54,-93.93,1,16.33,-98.49,0,-999,-999,1,34.41,-100.80
59297,1338,1,5.75,-88.32,0,-999,-999,1,49.76,-101.66,1,16.32,-99.30,0,-999,-999,1,34.46,-99.60
60426,1129,1,5.61,-87.26,1,15.43,-102.56,1,49.89,-96.22,1,16.45,-98.06,0,-999,-999,1,34.45,-98.42
61484,1058,1,5.64,-81.98,1,15.41,-102.92,1,49.85,-97.76,1,16.33,-98.55,0,-999,-999,1,34.41,-98.25
63300,1816,1,5.78,-87.35,0,-999,-999,1,49.77,-101.73,1,16.54,-98.14,0,-999,-999,1,34.48,-100.48
64726,1426,1,5.76,-93.80,0,-999,-999,1,49.78,-102.08,1,16.40,-97.17,0,-999,-999,1,34.34,-101.95
65753,1027,1,5.82,-92.54,0,-999,-999,1,49.76,-97.97,1,16.44,-97.52,0,-999,-999,1,34.43,-99.17
66780,1027,1,5.82,-92.82,0,-999,-999,1,49.80,-97.21,1,16.53,-96.77,0,-999,-999,1,34.28,-100.43
70350,3570,1,5.65,-100.83,0,-999,-999,1,49.75,-98.23,0,-999,-999,0,-999,-999,0,-999,-999
71108,758,1,5.79,-85.35,0,-999,-999,1,49.66,-102.15,1,16.56,-97.25,0,-999,-999,0,-999,-999
72916,1808,1,5.69,-89.44,0,-999,-999,0,-999,-999,1,16.52,-96.26,0,-999,-999,1,34.27,-100.40
73666,750,1,5.78,-75.92,0,-999,-999,1,49.69,-100.22,1,16.48,-96.36,0,-999,-999,1,34.34,-98.89
74138,472,1,5.73,-78.38,0,-999,-999,1,49.64,-99.57,1,16.52,-95.47,0,-999,-999,1,34.25,-99.09
74610,472,1,5.68,-85.19,0,-999,-999,1,49.64,-97.49,1,16.49,-97.13,0,-999,-999,1,34.32,-102.16
75371,761,1,5.80,-79.03,0,-999,-999,1,49.61,-97.40,1,16.36,-100.16,0,-999,-999,1,34.22,-102.09
75843,472,1,5.64,-86.82,0,-999,-999,1,49.58,-101.34,1,16.43,-97.82,0,-999,-999,1,34.32,-100.16
77103,1260,1,5.53,-96.85,0,-999,-999,1,49.57,-102.16,1,16.45,-96.25,0,-999,-999,1,34.24,-102.95
78152,1049,1,5.75,-98.30,0,-999,-999,1,49.47,-103.90,1,16.39,-98.84,0,-999,-999,1,34.16,-103.79
78834,682,1,5.68,-98.60,0,-999,-999,1,49.55,-104.19,1,16.41,-98.71,0,-999,-999,0,-999,-999
79912,1078,1,5.70,-89.94,0,-999,-999,0,-999,-999,1,16.45,-97.82,0,-999,-999,1,34.21,-102.11
80693,781,1,5.79,-93.59,0,-999,-999,1,49.59,-98.76,1,16.37,-99.88,0,-999,-999,0,-999,-999
82030,1337,1,5.74,-96.79,0,-999,-999,0,-999,-999,1,16.45,-95.47,0,-999,-999,0,-999,-999
83657,1627,1,5.80,-94.07,0,-999,-999,0,-999,-999,1,16.73,-96.94,0,-999,-999,0,-999,-999
84773,1116,1,5.71,-91.79,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
85234,461,1,5.77,-87.68,0,-999,-999,1,49.52,-98.84,1,16.44,-98.55,0,-999,-999,1,34.37,-98.65
85995,761,1,5.69,-88.72,0,-999,-999,1,49.62,-101.03,1,16.52,-99.29,0,-999,-999,1,34.31,-101.96
87144,1149,1,5.73,-88.63,0,-999,-999,0,-999,-999,1,16.59,-95.85,0,-999,-999,1,34.32,-102.20
88330,1186,1,5.75,-89.09,0,-999,-999,0,-999,-999,1,16.58,-98.79,0,-999,-999,1,34.18,-104.60
89560,1230,1,5.88,-80.29,1,15.25,-102.39,1,49.49,-95.06,1,16.66,-96.76,0,-999,-999,0,-999,-999
90636,1076,1,5.85,-79.33,0,-999,-999,1,49.57,-93.12,0,-999,-999,0,-999,-999,0,-999,-999
91654,1018,1,5.84,-77.80,1,15.27,-98.01,1,49.57,-93.05,1,16.69,-91.89,0,-999,-999,0,-999,-999
92892,1238,1,5.91,-74.96,0,-999,-999,1,49.57,-96.29,1,16.64,-96.15,0,-999,-999,0,-999,-999
94028,1136,1,5.86,-75.41,0,-999,-999,1,49.56,-96.83,1,16.57,-94.88,0,-999,-999,1,34.31,-105.84
95055,1027,1,5.78,-79.65,0,-999,-999,1,49.55,-97.01,1,16.49,-97.68,0,-999,-999,1,34.18,-102.26
96513,1458,1,5.86,-83.22,1,15.27,-101.33,1,49.53,-94.50,1,16.52,-96.82,0,-999,-999,0,-999,-999
97789,1276,1,5.65,-99.20,1,15.33,-101.47,1,49.39,-105.27,1,16.41,-99.54,0,-999,-999,1,34.41,-103.99
99421,1632,1,5.66,-91.44,0,-999,-999,1,49.64,-102.86,1,16.60,-96.10,0,-999,-999,0,-999,-999
101669,2248,1,5.75,-97.60,0,-999,-999,0,-999,-999,1,16.39,-100.49,0,-999,-999,1,34.30,-100.75
102804,1135,1,5.65,-90.23,0,-999,-999,1,49.61,-104.07,1,16.43,-99.53,0,-999,-999,1,34.29,-99.15
103685,881,1,5.65,-88.33,0,-999,-999,1,49.69,-104.70,1,16.37,-99.31,0,-999,-999,1,34.28,-102.61
105153,1468,1,5.66,-89.46,0,-999,-999,0,-999,-999,1,16.41,-101.33,0,-999,-999,1,34.16,-104.57
106621,1468,1,5.70,-88.89,0,-999,-999,0,-999,-999,1,16.67,-99.85,0,-999,-999,0,-999,-999
107808,1187,1,5.85,-82.51,0,-999,-999,0,-999,-999,1,16.57,-89.92,0,-999,-999,0,-999,-999
108977,1169,1,5.00,-89.98,0,-999,-999,0,-999,-999,1,16.48,-98.83,0,-999,-999,0,-999,-999
109811,834,1,4.81,-89.89,0,-999,-999,1,49.62,-103.64,1,16.04,-97.54,0,-999,-999,0,-999,-999
110649,838,1,4.90,-76.90,0,-999,-999,0,-999,-999,1,14.98,-96.74,0,-999,-999,0,-999,-999
111986,1337,1,5.32,-88.70,0,-999,-999,0,-999,-999,1,13.75,-96.04,0,-999,-999,0,-999,-999
113234,1248,1,5.46,-93.89,0,-999,-999,0,-999,-999,1,13.04,-102.23,0,-999,-999,0,-999,-999
114361,1127,1,6.24,-90.87,0,-999,-999,0,-999,-999,1,12.49,-105.30,0,-999,-999,0,-999,-999
114811,450,1,7.11,-89.92,0,-999,-999,1,49.55,-103.99,1,11.43,-82.19,0,-999,-999,0,-999,-999
115152,341,1,7.38,-89.89,0,-999,-999,1,49.57,-103.73,1,11.27,-91.00,0,-999,-999,0,-999,-999
115831,679,1,7.66,-93.40,0,-999,-999,1,49.58,-104.79,1,11.26,-103.13,0,-999,-999,0,-999,-999
116672,841,1,8.46,-89.41,0,-999,-999,1,49.62,-103.30,1,10.06,-98.96,0,-999,-999,0,-999,-999
117800,1128,1,8.62,-92.78,0,-999,-999,0,-999,-999,1,10.50,-102.98,0,-999,-999,0,-999,-999
118927,1127,1,8.83,-97.03,0,-999,-999,0,-999,-999,1,10.10,-96.96,0,-999,-999,0,-999,-999
119825,898,1,8.96,-93.71,0,-999,-999,0,-999,-999,1,10.05,-98.45,0,-999,-999,0,-999,-999
120663,838,1,9.13,-92.91,0,-999,-999,0,-999,-999,1,10.09,-93.66,0,-999,-999,0,-999,-999
121222,559,1,9.22,-94.56,0,-999,-999,1,49.66,-104.62,1,10.12,-92.33,0,-999,-999,0,-999,-999
122063,841,1,8.90,-97.84,0,-999,-999,1,49.54,-102.95,1,10.04,-88.16,0,-999,-999,0,-999,-999
123063,1000,1,8.91,-96.49,0,-999,-999,1,49.54,-103.88,1,9.97,-91.61,0,-999,-999,0,-999,-999
124221,1158,1,9.00,-93.95,0,-999,-999,1,49.62,-104.86,1,9.89,-90.42,0,-999,-999,0,-999,-999
125370,1149,1,8.92,-91.88,0,-999,-999,0,-999,-999,1,9.88,-88.09,0,-999,-999,0,-999,-999
125839,469,1,9.04,-95.26,0,-999,-999,1,49.57,-103.82,1,9.81,-88.52,1,40.49,-100.11,0,-999,-999
126999,1160,1,9.17,-90.51,0,-999,-999,0,-999,-999,1,9.91,-85.80,0,-999,-999,0,-999,-999
128647,1648,1,9.21,-87.03,0,-999,-999,0,-999,-999,1,9.92,-88.40,0,-999,-999,0,-999,-999
129841,1194,1,9.06,-91.30,0,-999,-999,1,49.61,-103.04,1,9.92,-91.11,1,40.96,-100.52,0,-999,-999
130913,1072,1,9.01,-95.71,0,-999,-999,1,49.60,-103.49,1,9.99,-82.28,0,-999,-999,1,34.34,-99.05
131696,783,1,8.97,-95.50,0,-999,-999,1,49.52,-104.03,1,10.06,-97.23,0,-999,-999,1,34.33,-99.08
132877,1181,1,9.11,-92.65,0,-999,-999,1,49.58,-104.60,1,10.05,-79.58,0,-999,-999,1,34.25,-100.93
133418,541,1,9.10,-97.64,0,-999,-999,1,49.62,-103.68,1,9.97,-92.49,1,40.63,-97.47,1,34.21,-100.52
135086,1668,1,9.15,-95.52,0,-999,-999,1,49.54,-104.42,1,9.93,-81.14,0,-999,-999,1,34.29,-100.76
136266,1180,1,9.20,-97.58,0,-999,-999,1,49.65,-104.34,1,9.93,-80.44,0,-999,-999,1,34.28,-101.89
137456,1190,1,9.25,-97.51,0,-999,-999,1,49.63,-105.65,1,9.96,-81.28,0,-999,-999,1,34.33,-102.14
138324,868,1,9.17,-95.82,0,-999,-999,1,49.61,-104.06,1,9.97,-80.83,1,40.58,-104.92,1,34.28,-100.46
139396,1072,1,9.20,-97.02,0,-999,-999,1,49.63,-103.61,1,9.87,-89.94,0,-999,-999,1,34.34,-101.57
140506,1110,1,9.21,-96.82,0,-999,-999,1,49.76,-103.72,1,9.95,-81.83,0,-999,-999,1,34.38,-99.45
141664,1158,1,9.17,-98.19,0,-999,-999,1,49.63,-103.04,1,9.87,-85.62,1,40.65,-101.14,1,34.34,-103.62
142903,1239,1,9.44,-94.44,0,-999,-999,1,49.64,-104.02,1,9.67,-92.79,0,-999,-999,1,34.25,-106.77
144290,1387,1,9.52,-93.14,0,-999,-999,0,-999,-999,1,9.66,-95.05,1,40.48,-100.79,1,34.41,-102.11
145060,770,1,9.48,-98.81,0,-999,-999,1,49.69,-102.72,1,9.77,-91.72,1,40.50,-102.19,1,34.34,-103.74
146178,1118,1,9.49,-94.73,0,-999,-999,1,49.78,-106.00,1,9.76,-92.16,1,40.47,-104.11,1,34.34,-105.37
146907,729,0,-999,-999,0,-999,-999,1,49.62,-103.72,0,-999,-999,0,-999,-999,0,-999,-999
148460,1553,0,-999,-999,0,-999,-999,1,49.74,-103.07,0,-999,-999,0,-999,-999,0,-999,-999
149413,953,0,-999,-999,0,-999,-999,1,49.74,-105.59,0,-999,-999,0,-999,-999,0,-999,-999
150680,1267,1,9.53,-96.31,0,-999,-999,0,-999,-999,1,9.63,-95.84,1,40.47,-103.16,1,34.28,-100.41
151494,814,1,9.56,-98.30,0,-999,-999,1,49.67,-103.17,1,9.68,-94.71,0,-999,-999,1,34.40,-100.43
152623,1129,1,9.54,-98.06,0,-999,-999,1,49.76,-103.75,1,9.68,-93.79,1,40.53,-100.17,1,34.46,-100.40
153680,1057,1,9.55,-98.82,0,-999,-999,1,49.67,-105.18,1,9.62,-93.37,1,40.52,-104.02,1,34.40,-102.98
155059,1379,1,9.47,-97.46,0,-999,-999,1,49.75,-103.01,1,9.59,-94.12,1,40.50,-103.76,1,34.38,-103.24
155728,669,1,9.48,-96.01,0,-999,-999,1,49.75,-103.99,1,9.66,-94.81,1,40.46,-102.41,0,-999,-999
156148,420,1,9.54,-98.82,0,-999,-999,1,49.76,-106.36,1,9.58,-94.45,1,40.46,-102.55,0,-999,-999
156895,747,1,9.53,-100.85,0,-999,-999,1,49.67,-104.93,1,9.54,-92.87,1,40.49,-99.66,0,-999,-999
157663,768,1,9.48,-98.78,0,-999,-999,1,49.67,-103.86,1,9.53,-93.27,1,40.40,-101.96,0,-999,-999
158393,730,1,9.48,-96.09,0,-999,-999,1,49.57,-103.17,1,9.59,-95.62,1,40.46,-100.22,0,-999,-999
159553,1160,1,9.51,-98.07,0,-999,-999,1,49.64,-103.47,1,9.68,-95.05,1,40.46,-100.01,1,34.47,-100.44
160094,541,1,9.50,-96.84,0,-999,-999,1,49.68,-102.36,1,9.68,-95.71,1,40.36,-101.47,1,34.49,-98.36
160635,541,1,9.47,-96.76,0,-999,-999,1,49.71,-104.11,1,9.68,-93.16,1,40.43,-100.07,1,34.50,-100.26
161902,1267,1,9.52,-98.50,0,-999,-999,1,49.63,-106.17,1,9.67,-95.30,1,40.43,-102.88,1,34.39,-100.45
163230,1328,1,9.48,-99.43,0,-999,-999,0,-999,-999,1,9.74,-96.96,1,40.41,-99.66,1,34.40,-102.91
164436,1206,1,9.49,-99.26,0,-999,-999,0,-999,-999,1,9.63,-96.60,1,40.50,-99.64,0,-999,-999
165963,1527,1,9.51,-98.84,0,-999,-999,0,-999,-999,1,9.64,-94.98,1,40.47,-102.75,1,34.45,-98.25
167243,1280,1,9.54,-98.22,0,-999,-999,0,-999,-999,1,9.64,-96.77,0,-999,-999,1,34.34,-101.97
168107,864,1,9.50,-98.71,0,-999,-999,0,-999,-999,1,9.63,-96.95,1,40.56,-102.94,1,34.29,-104.58
168709,602,1,9.47,-98.37,0,-999,-999,0,-999,-999,1,9.64,-96.72,1,40.58,-100.28,1,34.34,-102.82
169880,1171,1,9.53,-98.33,0,-999,-999,0,-999,-999,1,9.67,-95.44,1,40.52,-105.97,1,34.36,-103.75
170652,772,1,9.57,-98.18,0,-999,-999,0,-999,-999,1,9.64,-96.40,1,40.11,-99.01,1,34.27,-95.78
171863,1211,1,9.52,-99.09,0,-999,-999,0,-999,-999,1,9.68,-95.56,1,40.25,-102.01,1,34.12,-100.61
172405,542,1,9.50,-99.68,0,-999,-999,0,-999,-999,1,9.63,-95.97,1,40.15,-104.83,1,33.70,-92.21
173215,810,1,9.51,-100.79,0,-999,-999,0,-999,-999,1,9.64,-96.00,1,39.12,-98.37,1,33.12,-93.43
173698,483,1,9.42,-98.51,0,-999,-999,0,-999,-999,1,9.62,-95.65,1,38.98,-95.53,1,32.88,-92.73
174999,1301,1,9.50,-98.75,0,-999,-999,0,-999,-999,1,9.64,-96.75,0,-999,-999,1,31.68,-90.20
175802,803,1,9.46,-97.48,0,-999,-999,0,-999,-999,1,9.67,-98.06,0,-999,-999,1,30.00,-95.59
176706,904,1,9.49,-98.48,0,-999,-999,0,-999,-999,1,9.64,-97.80,0,-999,-999,1,28.60,-90.35
177169,463,1,9.49,-99.40,0,-999,-999,0,-999,-999,1,9.60,-96.95,0,-999,-999,1,27.96,-92.97
177573,404,1,9.50,-98.62,0,-999,-999,0,-999,-999,1,9.64,-96.78,0,-999,-999,1,27.47,-88.60
178067,494,1,9.53,-97.57,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
179202,1135,1,9.51,-97.69,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999,0,-999,-999
179794,592,1,9.51,-97.21,0,-999,-999,0,-999,-999,0,-999,-999,1,31.37,-98.81,0,-999,-999
181440,1646,1,9.51,-97.43,0,-999,-999,1,38.61,-102.67,1,9.64,-96.85,1,29.90,-95.42,1,22.50,-96.37
182478,1038,1,9.53,-98.01,0,-999,-999,0,-999,-999,1,9.64,-95.49,1,28.48,-93.37,1,21.13,-88.29
183417,939,1,9.53,-99.49,0,-999,-999,1,36.34,-104.41,1,9.62,-96.93,1,27.58,-97.04,1,19.95,-88.92
184455,1038,1,9.51,-97.54,0,-999,-999,0,-999,-999,1,9.67,-95.71,1,26.18,-94.95,1,18.77,-90.56
185783,1328,1,9.51,-97.41,0,-999,-999,0,-999,-999,1,9.62,-96.28,1,24.95,-93.84,1,17.33,-93.26
186821,1038,1,9.52,-97.07,0,-999,-999,0,-999,-999,1,9.62,-96.67,1,24.29,-90.72,1,16.57,-88.33
188707,1886,1,9.53,-98.86,0,-999,-999,0,-999,-999,1,9.60,-96.78,1,22.81,-104.74,1,15.18,-92.18
189745,1038,1,9.55,-97.67,0,-999,-999,0,-999,-999,1,9.68,-97.16,1,22.23,-90.61,1,14.33,-95.29
191072,1327,1,9.53,-97.13,0,-999,-999,0,-999,-999,1,9.63,-96.79,1,21.51,-91.95,1,13.41,-91.59
191823,751,1,9.50,-97.41,0,-999,-999,1,28.95,-104.16,1,9.66,-97.21,1,20.93,-91.64,0,-999,-999
193601,1778,1,9.47,-98.75,0,-999,-999,0,-999,-999,1,9.67,-96.62,0,-999,-999,0,-999,-999
194748,1147,1,9.56,-96.37,0,-999,-999,0,-999,-999,1,9.72,-93.82,1,18.62,-99.27,1,11.67,-88.11
196018,1270,1,9.47,-97.19,0,-999,-999,1,26.45,-103.25,0,-999,-999,1,17.48,-97.65,0,-999,-999
196669,651,1,9.53,-97.09,0,-999,-999,1,26.16,-100.17,0,-999,-999,1,16.99,-92.59,0,-999,-999
197936,1267,1,9.53,-97.00,0,-999,-999,1,25.33,-102.88,0,-999,-999,1,16.17,-92.93,0,-999,-999
198923,987,1,9.46,-99.23,0,-999,-999,1,24.31,-103.37,1,9.64,-94.51,1,15.14,-94.11,1,9.63,-86.01
199752,829,1,9.51,-95.97,0,-999,-999,1,23.83,-102.79,1,9.68,-93.91,1,14.44,-96.89,1,9.39,-86.97
200641,889,1,9.53,-95.30,0,-999,-999,1,23.73,-98.19,1,9.64,-93.68,1,14.82,-99.35,1,9.57,-77.28
201740,1099,1,9.57,-94.67,0,-999,-999,1,23.60,-101.23,1,9.76,-94.17,1,14.54,-99.46,1,9.55,-76.82
202281,541,1,9.50,-96.26,0,-999,-999,1,23.55,-101.68,1,9.63,-94.74,1,14.46,-97.76,1,9.47,-79.42
203111,830,1,9.54,-97.14,0,-999,-999,1,23.48,-102.58,1,9.68,-94.31,1,14.51,-95.21,1,9.46,-76.30
203652,541,1,9.51,-94.78,0,-999,-999,1,23.71,-98.48,1,9.67,-93.65,1,14.53,-100.11,1,9.57,-88.07
204482,830,1,9.57,-95.59,0,-999,-999,1,23.70,-98.39,1,9.62,-93.99,1,14.63,-98.97,1,9.49,-84.35
205372,890,1,9.53,-95.18,0,-999,-999,1,23.80,-99.24,1,9.68,-93.18,1,14.55,-99.14,1,9.51,-90.09
206521,1149,1,9.57,-94.35,0,-999,-999,1,23.81,-101.66,1,9.72,-92.43,1,14.58,-98.81,1,9.72,-82.04
207072,551,1,9.51,-95.38,0,-999,-999,1,23.79,-103.43,1,9.70,-93.81,1,14.75,-91.90,1,9.58,-85.86
207902,830,1,9.56,-93.68,0,-999,-999,1,23.69,-103.32,1,9.70,-94.11,1,14.73,-92.88,1,9.59,-86.98
208903,1001,1,9.54,-93.36,0,-999,-999,1,23.73,-102.86,1,9.74,-92.86,0,-999,-999,1,9.54,-83.68
209842,939,1,9.53,-92.54,0,-999,-999,1,23.67,-102.54,1,9.75,-92.94,1,14.89,-103.48,1,9.43,-90.35
210672,830,1,9.59,-92.70,0,-999,-999,1,23.71,-102.11,1,9.77,-93.09,1,14.65,-97.71,1,9.31,-87.29
211771,1099,1,9.59,-92.67,0,-999,-999,1,23.74,-100.60,1,9.67,-93.16,1,14.68,-100.01,1,9.50,-88.29
212820,1049,1,9.56,-91.83,0,-999,-999,1,23.78,-101.19,0,-999,-999,1,14.66,-87.93,0,-999,-999
213760,940,1,9.59,-93.56,0,-999,-999,1,23.66,-103.79,0,-999,-999,1,14.65,-95.58,0,-999,-999
214609,849,1,9.56,-96.30,0,-999,-999,1,23.42,-102.22,0,-999,-999,0,-999,-999,0,-999,-999
216376,1767,1,9.58,-94.31,0,-999,-999,0,-999,-999,1,9.64,-94.55,0,-999,-999,0,-999,-999
217583,1207,1,9.57,-94.47,0,-999,-999,0,-999,-999,1,9.67,-95.68,1,14.12,-97.90,1,9.26,-77.05
218623,1040,1,9.57,-92.09,0,-999,-999,1,23.26,-97.52,1,9.64,-95.48,1,14.17,-95.95,1,9.21,-77.89
219333,710,1,9.57,-93.24,0,-999,-999,1,23.28,-97.70,1,9.70,-96.81,1,14.12,-97.43,1,9.21,-78.08
220163,830,1,9.56,-93.46,0,-999,-999,1,23.29,-97.36,1,9.74,-94.03,1,14.11,-96.65,1,9.26,-74.83
220704,541,1,9.53,-99.33,0,-999,-999,1,23.31,-99.28,1,9.64,-96.34,1,14.35,-98.77,1,9.25,-77.44
221822,1118,1,9.51,-98.86,0,-999,-999,1,23.31,-98.07,1,9.63,-96.48,1,14.24,-95.84,1,9.27,-73.93
222472,650,1,9.55,-97.56,0,-999,-999,1,23.29,-101.05,1,9.62,-96.05,1,14.24,-95.56,1,9.28,-72.18
223512,1040,1,9.40,-96.45,0,-999,-999,1,23.26,-101.22,1,9.57,-95.77,1,14.17,-95.83,1,9.22,-74.83
224053,541,1,9.45,-98.62,0,-999,-999,1,23.29,-98.58,1,9.62,-96.55,1,14.21,-91.84,1,9.22,-78.49
224943,890,1,9.48,-95.54,0,-999,-999,1,23.31,-97.21,1,9.71,-95.54,1,14.16,-91.50,1,9.25,-80.16
